timestamp,gpu_index,gpu_name,temperature_c,power_w,power_limit_w,gpu_util_percent,vram_util_percent,vram_used_mb,vram_total_mb,fan_speed_percent,clock_gpu_mhz,clock_mem_mhz,perf_state,active_processes
2025-07-15 23:11:13,0,NVIDIA GeForce RTX 4070,38,19.302,215.0,16,16,1321.06,12282.0,0,1575,810,5,0
2025-07-15 23:11:18,0,NVIDIA GeForce RTX 4070,38,19.457,215.0,32,28,1328.81,12282.0,0,1170,810,5,0
2025-07-15 23:11:23,0,NVIDIA GeForce RTX 4070,39,19.497,215.0,19,24,1335.25,12282.0,0,1185,810,5,0
2025-07-15 23:11:28,0,NVIDIA GeForce RTX 4070,38,18.688,215.0,11,18,1330.75,12282.0,0,765,810,5,0
2025-07-15 23:11:33,0,NVIDIA GeForce RTX 4070,38,18.538,215.0,20,25,1301.06,12282.0,0,900,810,5,0
2025-07-15 23:11:38,0,NVIDIA GeForce RTX 4070,39,20.005,215.0,39,37,1305.06,12282.0,0,1230,810,5,0
2025-07-15 23:11:43,0,NVIDIA GeForce RTX 4070,39,19.13,215.0,21,24,1319.38,12282.0,0,765,810,5,0
2025-07-15 23:11:48,0,NVIDIA GeForce RTX 4070,39,18.379,215.0,18,24,1306.19,12282.0,0,1485,810,5,0
2025-07-15 23:11:53,0,NVIDIA GeForce RTX 4070,39,18.825,215.0,20,24,1309.19,12282.0,0,855,810,5,0
2025-07-15 23:11:58,0,NVIDIA GeForce RTX 4070,39,20.771,215.0,40,36,1341.06,12282.0,0,1770,810,5,0
2025-07-15 23:12:03,0,NVIDIA GeForce RTX 4070,39,18.899,215.0,0,10,1310.31,12282.0,0,960,810,5,0
2025-07-15 23:12:08,0,NVIDIA GeForce RTX 4070,39,20.704,215.0,31,31,1308.44,12282.0,0,1725,810,5,0
2025-07-15 23:12:13,0,NVIDIA GeForce RTX 4070,39,22.948,215.0,42,38,1396.88,12282.0,0,2475,10501,5,0
2025-07-15 23:12:18,0,NVIDIA GeForce RTX 4070,39,23.566,215.0,25,7,1456.19,12282.0,0,555,810,3,0
2025-07-15 23:12:23,0,NVIDIA GeForce RTX 4070,39,31.631,215.0,12,5,1381.12,12282.0,0,825,5001,3,0
2025-07-15 23:12:28,0,NVIDIA GeForce RTX 4070,41,47.786,215.0,6,2,1438.81,12282.0,0,2865,10501,0,0
